"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"8:46:26.6810532 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Desired Access: Read"
"8:46:26.6810868 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment\__PSLockdownPolicy","NAME NOT FOUND","Length: 144"
"8:46:26.6811215 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS",""
"8:46:26.6811646 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:26.6811876 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\Software\Microsoft\PowerShell\3\PowerShellEngine","SUCCESS","Desired Access: Read"
"8:46:26.6812189 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\PowerShell\3\PowerShellEngine\ApplicationBase","SUCCESS","Type: REG_SZ, Length: 86, Data: C:\Windows\System32\WindowsPowerShell\v1.0"
"8:46:26.6812439 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\PowerShell\3\PowerShellEngine\ApplicationBase","SUCCESS","Type: REG_SZ, Length: 86, Data: C:\Windows\System32\WindowsPowerShell\v1.0"
"8:46:26.6812684 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKLM\SOFTWARE\Microsoft\PowerShell\3\PowerShellEngine","SUCCESS",""
"8:46:26.6813039 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:26.6813250 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\Software\Microsoft\PowerShell\3\PowerShellEngine","SUCCESS","Desired Access: Read"
"8:46:26.6813503 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\PowerShell\3\PowerShellEngine\ApplicationBase","SUCCESS","Type: REG_SZ, Length: 86, Data: C:\Windows\System32\WindowsPowerShell\v1.0"
"8:46:26.6813685 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\PowerShell\3\PowerShellEngine\ApplicationBase","SUCCESS","Type: REG_SZ, Length: 86, Data: C:\Windows\System32\WindowsPowerShell\v1.0"
"8:46:26.6813926 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKLM\SOFTWARE\Microsoft\PowerShell\3\PowerShellEngine","SUCCESS",""
"8:46:26.6909417 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:26.6909832 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\SOFTWARE\Microsoft\PowerShell\1\ShellIds","SUCCESS","Desired Access: Read"
"8:46:26.6910247 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\PowerShell\1\ShellIds\PipelineMaxStackSizeMB","NAME NOT FOUND","Length: 144"
"8:46:26.6911894 AM","ExploitBuilder.bat.exe","3688","Thread Create","","SUCCESS","Thread ID: 3408"
"8:46:26.6924864 AM","ExploitBuilder.bat.exe","3688","CreateFile","C:\Windows\System32\uxtheme.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:46:26.6925528 AM","ExploitBuilder.bat.exe","3688","QueryBasicInformationFile","C:\Windows\System32\uxtheme.dll","SUCCESS","CreationTime: 7/16/2016 1:18:56 PM, LastAccessTime: 7/16/2016 1:18:56 PM, LastWriteTime: 7/16/2016 1:18:56 PM, ChangeTime: 3/25/2017 10:50:11 PM, FileAttributes: A"
"8:46:26.6925804 AM","ExploitBuilder.bat.exe","3688","CloseFile","C:\Windows\System32\uxtheme.dll","SUCCESS",""
"8:46:26.6927533 AM","ExploitBuilder.bat.exe","3688","CreateFile","C:\Windows\System32\uxtheme.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:46:26.6928334 AM","ExploitBuilder.bat.exe","3688","CreateFileMapping","C:\Windows\System32\uxtheme.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"8:46:26.6928817 AM","ExploitBuilder.bat.exe","3688","CreateFileMapping","C:\Windows\System32\uxtheme.dll","SUCCESS","SyncType: SyncTypeOther"
"8:46:26.6930437 AM","ExploitBuilder.bat.exe","3688","Load Image","C:\Windows\System32\uxtheme.dll","SUCCESS","Image Base: 0x7ff9fc420000, Image Size: 0x95000"
"8:46:26.6933480 AM","ExploitBuilder.bat.exe","3688","CloseFile","C:\Windows\System32\uxtheme.dll","SUCCESS",""
"8:46:26.6949523 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"8:46:26.6949984 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"8:46:26.6950267 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"8:46:26.6950577 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read"
"8:46:26.6950815 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","NAME NOT FOUND","Length: 12"
"8:46:26.6951109 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS",""
"8:46:26.6951287 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKCU","SUCCESS",""
"8:46:26.6951468 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"8:46:26.6951706 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"8:46:26.6951910 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"8:46:26.6952098 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKCU\Control Panel\Desktop\LanguageConfiguration","SUCCESS","Desired Access: Read"
"8:46:26.6952299 AM","ExploitBuilder.bat.exe","3688","RegEnumValue","HKCU\Control Panel\Desktop\LanguageConfiguration","NO MORE ENTRIES","Index: 0, Length: 512"
"8:46:26.6952487 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKCU\Control Panel\Desktop\LanguageConfiguration","SUCCESS",""
"8:46:26.6952646 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKCU","SUCCESS",""
"8:46:26.6957668 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\eba789d9-533b-58d4-cd1f-2e6520e3a9c2","NAME NOT FOUND","Length: 524"
"8:46:26.6963298 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Numerics\42c76d65cf43b945b4d51f5ea3bd4154\System.Numerics.ni.dll","SUCCESS","Offset: 153,600, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:26.7124279 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\d1525bc1a7d2dcce8ff15bfe8c8d68a4\System.Management.Automation.ni.dll","SUCCESS","Offset: 9,743,360, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:26.7126881 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\d1525bc1a7d2dcce8ff15bfe8c8d68a4\System.Management.Automation.ni.dll","SUCCESS","Offset: 9,743,360, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:26.7134652 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Transactions\91f4d5334c3b284fae79e625a78af34d\System.Transactions.ni.dll","SUCCESS","Offset: 78,848, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:26.7251449 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.CSharp\ff39585feaae504ef788d424384b996e\Microsoft.CSharp.ni.dll","SUCCESS","Offset: 324,608, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:26.7260809 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 1,893,376, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:26.7371761 AM","ExploitBuilder.bat.exe","3688","CreateFile","C:\Program Files\Windows Defender\MpClient.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:46:26.7372335 AM","ExploitBuilder.bat.exe","3688","QueryBasicInformationFile","C:\Program Files\Windows Defender\MpClient.dll","SUCCESS","CreationTime: 3/25/2017 10:44:09 PM, LastAccessTime: 3/25/2017 10:44:09 PM, LastWriteTime: 3/4/2017 6:06:49 AM, ChangeTime: 3/25/2017 11:02:11 PM, FileAttributes: A"
"8:46:26.7372611 AM","ExploitBuilder.bat.exe","3688","CloseFile","C:\Program Files\Windows Defender\MpClient.dll","SUCCESS",""
"8:46:26.7373929 AM","ExploitBuilder.bat.exe","3688","CreateFile","C:\Program Files\Windows Defender\MpClient.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:46:26.7374661 AM","ExploitBuilder.bat.exe","3688","CreateFileMapping","C:\Program Files\Windows Defender\MpClient.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"8:46:26.7375193 AM","ExploitBuilder.bat.exe","3688","CreateFileMapping","C:\Program Files\Windows Defender\MpClient.dll","SUCCESS","SyncType: SyncTypeOther"
"8:46:26.7376995 AM","ExploitBuilder.bat.exe","3688","Load Image","C:\Program Files\Windows Defender\MpClient.dll","SUCCESS","Image Base: 0x7ff9f4d40000, Image Size: 0xe8000"
"8:46:26.7379400 AM","ExploitBuilder.bat.exe","3688","CloseFile","C:\Program Files\Windows Defender\MpClient.dll","SUCCESS",""
"8:46:26.7384335 AM","ExploitBuilder.bat.exe","3688","CreateFile","C:\Program Files\Windows Defender\MsMpLics.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:46:26.7384878 AM","ExploitBuilder.bat.exe","3688","QueryBasicInformationFile","C:\Program Files\Windows Defender\MsMpLics.dll","SUCCESS","CreationTime: 3/25/2017 10:43:58 PM, LastAccessTime: 3/25/2017 10:43:58 PM, LastWriteTime: 3/4/2017 6:38:39 AM, ChangeTime: 3/25/2017 11:02:29 PM, FileAttributes: A"
"8:46:26.7385116 AM","ExploitBuilder.bat.exe","3688","CloseFile","C:\Program Files\Windows Defender\MsMpLics.dll","SUCCESS",""
"8:46:26.7387484 AM","ExploitBuilder.bat.exe","3688","CreateFile","C:\Program Files\Windows Defender\MsMpLics.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:46:26.7387842 AM","ExploitBuilder.bat.exe","3688","QueryBasicInformationFile","C:\Program Files\Windows Defender\MsMpLics.dll","SUCCESS","CreationTime: 3/25/2017 10:43:58 PM, LastAccessTime: 3/25/2017 10:43:58 PM, LastWriteTime: 3/4/2017 6:38:39 AM, ChangeTime: 3/25/2017 11:02:29 PM, FileAttributes: A"
"8:46:26.7388009 AM","ExploitBuilder.bat.exe","3688","CloseFile","C:\Program Files\Windows Defender\MsMpLics.dll","SUCCESS",""
"8:46:26.7389432 AM","ExploitBuilder.bat.exe","3688","CreateFile","C:\Program Files\Windows Defender\MsMpLics.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:46:26.7390267 AM","ExploitBuilder.bat.exe","3688","CreateFileMapping","C:\Program Files\Windows Defender\MsMpLics.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"8:46:26.7390455 AM","ExploitBuilder.bat.exe","3688","QueryStandardInformationFile","C:\Program Files\Windows Defender\MsMpLics.dll","SUCCESS","AllocationSize: 8,192, EndOfFile: 4,608, NumberOfLinks: 2, DeletePending: False, Directory: False"
"8:46:26.7390769 AM","ExploitBuilder.bat.exe","3688","CreateFileMapping","C:\Program Files\Windows Defender\MsMpLics.dll","SUCCESS","SyncType: SyncTypeOther"
"8:46:26.7391294 AM","ExploitBuilder.bat.exe","3688","CloseFile","C:\Program Files\Windows Defender\MsMpLics.dll","SUCCESS",""
"8:46:26.7394005 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:26.7394258 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Server\ServerLevels","SUCCESS","Desired Access: Query Value"
"8:46:26.7394662 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Server\ServerLevels\NanoServer","NAME NOT FOUND","Length: 144"
"8:46:26.7394937 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Server\ServerLevels","SUCCESS",""
"8:46:26.7395303 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:26.7395549 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Desired Access: Query Value"
"8:46:26.7396059 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows Defender\ProductAppDataPath","SUCCESS","Type: REG_SZ, Length: 84, Data: C:\ProgramData\Microsoft\Windows Defender"
"8:46:26.7396436 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS",""
"8:46:26.7399566 AM","ExploitBuilder.bat.exe","3688","CreateFile","C:\Users\vagrant\AppData\Local","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:46:26.7400193 AM","ExploitBuilder.bat.exe","3688","QueryBasicInformationFile","C:\Users\vagrant\AppData\Local","SUCCESS","CreationTime: 3/25/2017 9:58:14 PM, LastAccessTime: 3/25/2017 10:57:13 PM, LastWriteTime: 3/25/2017 10:57:13 PM, ChangeTime: 3/25/2017 10:57:13 PM, FileAttributes: D"
"8:46:26.7400442 AM","ExploitBuilder.bat.exe","3688","CloseFile","C:\Users\vagrant\AppData\Local","SUCCESS",""
"8:46:26.7403614 AM","ExploitBuilder.bat.exe","3688","CreateFile","C:\ProgramData","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:46:26.7403958 AM","ExploitBuilder.bat.exe","3688","QueryBasicInformationFile","C:\ProgramData","SUCCESS","CreationTime: 7/16/2016 1:23:21 PM, LastAccessTime: 3/25/2017 9:58:20 PM, LastWriteTime: 3/25/2017 9:58:20 PM, ChangeTime: 3/25/2017 9:58:20 PM, FileAttributes: HD"
"8:46:26.7404169 AM","ExploitBuilder.bat.exe","3688","CloseFile","C:\ProgramData","SUCCESS",""
"8:46:26.7405083 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:26.7405377 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\Software\Microsoft\RemovalTools\MRT","SUCCESS","Desired Access: Query Value"
"8:46:26.7405747 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\RemovalTools\MRT\GUID","SUCCESS","Type: REG_SZ, Length: 74, Data: 8D1BF3D3-86BC-4424-A9B5-3778CFDCF5D7"
"8:46:26.7406083 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKLM\SOFTWARE\Microsoft\RemovalTools\MRT","SUCCESS",""
"8:46:26.7418547 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:26.7418887 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft","SUCCESS","Desired Access: Read"
"8:46:26.7419269 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:26.7419503 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Desired Access: Read"
"8:46:26.7420027 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:26.7420262 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Desired Access: Read"
"8:46:26.7423784 AM","ExploitBuilder.bat.exe","3688","CreateFile","C:\Program Files\Windows Defender\USERENV.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:46:26.7426061 AM","ExploitBuilder.bat.exe","3688","CreateFile","C:\Windows\System32\userenv.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:46:26.7426579 AM","ExploitBuilder.bat.exe","3688","QueryBasicInformationFile","C:\Windows\System32\userenv.dll","SUCCESS","CreationTime: 7/16/2016 1:18:41 PM, LastAccessTime: 7/16/2016 1:18:41 PM, LastWriteTime: 7/16/2016 1:18:41 PM, ChangeTime: 3/25/2017 9:55:41 PM, FileAttributes: A"
"8:46:26.7426775 AM","ExploitBuilder.bat.exe","3688","CloseFile","C:\Windows\System32\userenv.dll","SUCCESS",""
"8:46:26.7428021 AM","ExploitBuilder.bat.exe","3688","CreateFile","C:\Windows\System32\userenv.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:46:26.7428678 AM","ExploitBuilder.bat.exe","3688","CreateFileMapping","C:\Windows\System32\userenv.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"8:46:26.7429033 AM","ExploitBuilder.bat.exe","3688","CreateFileMapping","C:\Windows\System32\userenv.dll","SUCCESS","SyncType: SyncTypeOther"
"8:46:26.7430649 AM","ExploitBuilder.bat.exe","3688","Load Image","C:\Windows\System32\userenv.dll","SUCCESS","Image Base: 0x7ff9fd3a0000, Image Size: 0x1f000"
"8:46:26.7432476 AM","ExploitBuilder.bat.exe","3688","CloseFile","C:\Windows\System32\userenv.dll","SUCCESS",""
"8:46:26.7435406 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:26.7435735 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Diagnostics","NAME NOT FOUND","Desired Access: Read"
"8:46:26.7436105 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:26.7436309 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Winlogon","SUCCESS","Desired Access: Read"
"8:46:26.7436577 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\UserenvDebugLevel","NAME NOT FOUND","Length: 144"
"8:46:26.7436845 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon","SUCCESS",""
"8:46:26.7437053 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:26.7437260 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\System","SUCCESS","Desired Access: Read"
"8:46:26.7437468 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\System\GpSvcDebugLevel","NAME NOT FOUND","Length: 144"
"8:46:26.7437615 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\System","SUCCESS",""
